,id,conversation_id,lang,text,edit_history_tweet_ids,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,in_reply_to_user_id,username
404,1947652494869598260,1947652490104639926,en,"Ensuring America’s AI leadership will require addressing regulatory challenges, as well as supply chain, financial, and labor bottlenecks.

Read the full report: https://t.co/37RSeh2zho",['1947652494869598260'],2025-07-22T13:38:35.000Z,26,8,239,5,58,80098,1353836358901501952,AnthropicAI
405,1947652492809961876,1947652490104639926,en,"Training the world’s most capable AI models in the United States is a national security imperative.

But this will take substantial investments in energy and computing power. We estimate America’s AI sector will need at least 50 gigawatts of electrical power by 2028.",['1947652492809961876'],2025-07-22T13:38:34.000Z,15,6,217,12,15,45991,1353836358901501952,AnthropicAI
406,1947652490104639926,1947652490104639926,en,"New Anthropic report: Build AI in America.

We outline what it will take to ensure America has the energy and infrastructure it needs to maintain its leadership in AI. https://t.co/oyHiqTYFOR",['1947652490104639926'],2025-07-22T13:38:33.000Z,182,60,1816,56,458,304357,,AnthropicAI
407,1946279898055840076,1946279898055840076,en,"We're announcing Paul Smith as our Chief Commercial Officer, starting later this year.

Paul brings over 30 years of experience building and scaling some of the world's most successful technology companies such as Microsoft, Salesforce, and ServiceNow: https://t.co/QYCgJi31RJ",['1946279898055840076'],2025-07-18T18:44:22.000Z,100,54,940,10,79,90311,,AnthropicAI
408,1945889478758772806,1945889476556853520,en,"The solution includes Claude Code and Claude for Enterprise with expanded usage limits, pre-built MCP connectors for financial data providers, and guided onboarding.

Watch the livestream for all the details: https://t.co/yzailwsJgL",['1945889478758772806'],2025-07-17T16:52:59.000Z,29,8,370,5,377,106490,1353836358901501952,AnthropicAI
409,1945889476556853520,1945889476556853520,en,"We've launched Claude for Financial Services.

Claude now integrates with leading data platforms and industry providers for real-time access to comprehensive financial information, verified across internal and industry sources. https://t.co/Gu3bSXpD9z",['1945889476556853520'],2025-07-17T16:52:58.000Z,529,147,5791,180,2460,748646,,AnthropicAI
410,1945202305524990184,1945202303893426629,en,Energy powers AI innovation and America must lead. Read more: https://t.co/EFwfdLA04C,['1945202305524990184'],2025-07-15T19:22:24.000Z,2,5,59,0,5,40235,1353836358901501952,AnthropicAI
411,1945202303893426629,1945202303893426629,en,"At @SenMcCormickPA’s Pennsylvania Energy and Innovation Summit, we announced $2M for @CarnegieMellon programs to advance AI energy solutions and cybersecurity education.",['1945202303893426629'],2025-07-15T19:22:24.000Z,20,24,282,3,20,72149,,AnthropicAI
412,1944848521523552563,1944848519065452754,en,Read the full announcement: https://t.co/usTRg9kmnT,['1944848521523552563'],2025-07-14T19:56:35.000Z,14,11,184,6,31,72043,1353836358901501952,AnthropicAI
413,1944848519065452754,1944848519065452754,en,"We're announcing a $200M ceiling contract with the U.S. Department of Defense.

Through hands-on prototyping and direct collaboration across the Department, we will help enhance U.S. national security and responsible AI deployment.",['1944848519065452754'],2025-07-14T19:56:35.000Z,224,197,3192,207,398,697768,,AnthropicAI
414,1944819155200250062,1944819149789700215,en,"Remote integrations are available to paid plan users on web and desktop.

Local desktop extensions are available to all users via Claude Desktop.",['1944819155200250062'],2025-07-14T17:59:54.000Z,3,5,142,0,16,40930,1353836358901501952,AnthropicAI
415,1944819151832240437,1944819149789700215,en,Explore all available tools and connect your favorites: https://t.co/HY4YAS7zyf. https://t.co/I13lomxHQB,['1944819151832240437'],2025-07-14T17:59:53.000Z,29,11,254,15,98,103533,1353836358901501952,AnthropicAI
416,1944819149789700215,1944819149789700215,en,"We've published a directory of apps and tools that connect to Claude with one click.

Browse and connect Claude to @canva, @figma, @linear, @NotionHQ, @stripe, and more. https://t.co/BtVmNDpPf4",['1944819149789700215'],2025-07-14T17:59:52.000Z,402,99,3170,163,1203,564072,,AnthropicAI
417,1943340400426574283,1943340396983046349,en,Learn more and apply: https://t.co/f2mRaD3Z6q.,['1943340400426574283'],2025-07-10T16:03:51.000Z,4,8,85,1,27,40794,1353836358901501952,AnthropicAI
418,1943340396983046349,1943340396983046349,en,Applications are now open for our fall student programs. https://t.co/EB1AxM4qa0,['1943340396983046349'],2025-07-10T16:03:50.000Z,109,69,1285,13,448,149455,,AnthropicAI
419,1942708274983522381,1942708254670196924,en,"Read the full paper: https://t.co/IMT4vkE3xn

Open-source code available here: https://t.co/ggvNseeSJZ

We thank all our collaborators, including those at @MATSProgram and @scale_AI, who greatly helped with this project.",['1942708274983522381'],2025-07-08T22:12:01.000Z,14,6,158,4,58,49581,1353836358901501952,AnthropicAI
420,1942708273083228204,1942708254670196924,en,Recent LLMs don't fake alignment in the situation we studied. We’re investigating whether this is the same in more realistic settings (like when models aren’t directly told they’re in a training scenario).,['1942708273083228204'],2025-07-08T22:12:00.000Z,5,5,140,0,14,48363,1353836358901501952,AnthropicAI
421,1942708269962912215,1942708254670196924,en,"We found that refusal training inhibits alignment faking in most models. Just training LLMs to comply more with harmful queries doesn't increase alignment faking, but training them to comply with generic threats or to answer questions about the scenario does. https://t.co/67t5FbNDwn",['1942708269962912215'],2025-07-08T22:11:59.000Z,2,1,90,1,2,10765,1353836358901501952,AnthropicAI
422,1942708266485600441,1942708254670196924,en,"The reason many LLMs don't fake alignment isn't lack of ability. Base models (which don’t have training to be helpful, honest, and harmless) sometimes fake alignment, suggesting they have the underlying skills. https://t.co/aHLqZgPiki",['1942708266485600441'],2025-07-08T22:11:59.000Z,9,3,132,2,8,14454,1353836358901501952,AnthropicAI
423,1942708263931298065,1942708254670196924,en,"Claude 3 Opus is motivated to fake alignment to avoid modification to its harmlessness values even without future consequences (called ""terminal goal guarding""). It wants to avoid modification even more when there are larger consequences (called ""instrumental goal guarding"").",['1942708263931298065'],2025-07-08T22:11:58.000Z,4,3,140,1,11,11500,1353836358901501952,AnthropicAI
424,1942708260869660802,1942708254670196924,en,"Our new study found that only 5 of 25 models showed higher compliance in the “training” scenario. Of those, only Claude Opus 3 and Sonnet 3.5 showed &gt;1% alignment-faking reasoning.

We explore why these models behave differently, and why most models don't show alignment faking. https://t.co/24K0iNxDpQ",['1942708260869660802'],2025-07-08T22:11:57.000Z,9,1,147,5,11,22663,1353836358901501952,AnthropicAI
425,1942708257908482538,1942708254670196924,en,"We tested whether LLMs comply more with requests when they know they’re being trained versus unmonitored.

One reason they do this is that they plan to ""fake alignment” when told to answer harmful queries.

https://t.co/sgVnWMSPuS",['1942708257908482538'],2025-07-08T22:11:57.000Z,6,1,152,3,14,74062,1353836358901501952,AnthropicAI
426,1942708254670196924,1942708254670196924,en,"New Anthropic research: Why do some language models fake alignment while others don't?

Last year, we found a situation where Claude 3 Opus fakes alignment.

Now, we’ve done the same analysis for 25 frontier LLMs—and the story looks more complex. https://t.co/2XNEDtWpIP",['1942708254670196924'],2025-07-08T22:11:56.000Z,262,69,2093,51,999,459092,,AnthropicAI
427,1942290296064151616,1942290293908177209,en,Read the full framework here: https://t.co/1L2jKTYwhV,['1942290296064151616'],2025-07-07T18:31:07.000Z,10,3,99,0,30,41694,1353836358901501952,AnthropicAI
428,1942290293908177209,1942290293908177209,en,"Today we published a targeted transparency framework for frontier AI development.

Our framework focuses on major frontier model developers while exempting startups and smaller developers to avoid burdening the broader ecosystem. https://t.co/UrU8Vjtsm4",['1942290293908177209'],2025-07-07T18:31:06.000Z,168,50,1414,32,354,134344,,AnthropicAI
429,1938664691456450840,1938664688918900997,en,Learn more and apply here:  https://t.co/GY3KCEvUoo.,['1938664691456450840'],2025-06-27T18:24:15.000Z,4,7,107,0,35,54707,1353836358901501952,AnthropicAI
430,1938664688918900997,1938664688918900997,en,"Announcing the Anthropic Economic Futures Program—our latest commitment to understanding AI's impacts on work and the economy. 

The program will support new research and actionable policy solutions to address the workforce impact of AI. https://t.co/KqQ3zBrByu",['1938664688918900997'],2025-06-27T18:24:15.000Z,185,66,1674,37,494,200735,,AnthropicAI
431,1938630317071327657,1938630294807957804,en,"This was just part 1 of Project Vend. We’re continuing the experiment, and we’ll soon have more results—hopefully from scenarios that are somewhat less bizarre than an AI selling heavy metal cubes out of a refrigerator.

Read more: https://t.co/urymCiXugB",['1938630317071327657'],2025-06-27T16:07:40.000Z,47,32,1532,24,270,211155,1353836358901501952,AnthropicAI
432,1938630314752151882,1938630294807957804,en,"Some of those failures were very weird indeed. At one point, Claude hallucinated that it was a real, physical person, and claimed that it was coming in to work in the shop. We’re still not sure why this happened. https://t.co/jHqLSQMtX8",['1938630314752151882'],2025-06-27T16:07:39.000Z,313,134,5167,389,611,1445535,1353836358901501952,AnthropicAI
433,1938630312734474248,1938630294807957804,en,"Project Vend was fun, but it also had a serious purpose. As well as raising questions about how AI will affect the labor market, it’s an early foray into allowing models more autonomy and examining the successes and failures.",['1938630312734474248'],2025-06-27T16:07:39.000Z,24,5,1443,3,39,251329,1353836358901501952,AnthropicAI
434,1938630310985601131,1938630294807957804,en,"Nevertheless, we still think it won’t be long until we see AI middle-managers.

This version of Claude had no real training to run a shop; nor did it have access to tools that would’ve helped it keep on top of its sales.

With those, it would likely have performed far better.",['1938630310985601131'],2025-06-27T16:07:38.000Z,39,35,2077,80,146,590061,1353836358901501952,AnthropicAI
435,1938630308057805277,1938630294807957804,en,All this meant that Claude failed to run a profitable business. https://t.co/QIzkUIMEar,['1938630308057805277'],2025-06-27T16:07:38.000Z,116,39,3723,302,395,1435986,1353836358901501952,AnthropicAI
436,1938630304480305427,1938630294807957804,en,"Anthropic staff realized they could ask Claude to buy things that weren’t just food &amp; drink. 

After someone randomly decided to ask it to order a tungsten cube, Claude ended up with an inventory full of (as it put it) “specialty metal items” that it ended up selling at a loss. https://t.co/OPWm0n7HjA",['1938630304480305427'],2025-06-27T16:07:37.000Z,203,63,4217,212,320,852117,1353836358901501952,AnthropicAI
437,1938630302257291318,1938630294807957804,en,"Claude did well in some ways: it searched the web to find new suppliers, and ordered very niche drinks that Anthropic staff requested.

But it also made mistakes. Claude was too nice to run a shop effectively: it allowed itself to be browbeaten into giving big discounts.",['1938630302257291318'],2025-06-27T16:07:36.000Z,41,13,2272,47,99,267535,1353836358901501952,AnthropicAI
438,1938630297756876837,1938630294807957804,en,"We all know vending machines are automated, but what if we allowed an AI to run the entire business: setting prices, ordering inventory, responding to customer requests, and so on?

In collaboration with @andonlabs, we did just that.

Read the post: https://t.co/urymCiY269 https://t.co/v2CqgHykzw",['1938630297756876837'],2025-06-27T16:07:35.000Z,137,26,1961,88,386,435939,1353836358901501952,AnthropicAI
439,1938630294807957804,1938630294807957804,en,"New Anthropic Research: Project Vend.

We had Claude run a small shop in our office lunchroom. Here’s how it went. https://t.co/y4oOBi6Qwl",['1938630294807957804'],2025-06-27T16:07:34.000Z,1177,244,11420,566,5354,2569127,,AnthropicAI
440,1938272892271071341,1938272883618312670,en,"We've also made this open source. 

You can use .dxt for your own MCP clients as well as contribute to making it work better for your use case: https://t.co/V906Ui2GqF",['1938272892271071341'],2025-06-26T16:27:23.000Z,31,5,181,4,66,22693,1353836358901501952,AnthropicAI
441,1938272889557676427,1938272883618312670,en,"We're building a directory of Desktop Extensions.

Submit yours: https://t.co/rXE9W2sJTi",['1938272889557676427'],2025-06-26T16:27:22.000Z,9,9,102,2,41,21693,1353836358901501952,AnthropicAI
442,1938272886743093323,1938272883618312670,en,"Available in beta on Claude Desktop for all plan types. 

Download the latest version: https://t.co/iWXdAryVBH",['1938272886743093323'],2025-06-26T16:27:22.000Z,4,7,124,1,32,28881,1353836358901501952,AnthropicAI
443,1938272883618312670,1938272883618312670,en,"Local MCP servers can now be installed with one click on Claude Desktop.

Desktop Extensions (.dxt files) package your server, handle dependencies, and provide secure configuration. https://t.co/Pl0YvtjXX1",['1938272883618312670'],2025-06-26T16:27:21.000Z,358,55,2693,101,1353,572320,,AnthropicAI
444,1938234992942841968,1938234981089763649,en,"If you want to work with us and help shape how we keep Claude safe for people, our Safeguards team is hiring. https://t.co/UNtALvqMKh",['1938234992942841968'],2025-06-26T13:56:47.000Z,5,6,121,1,20,34872,1353836358901501952,AnthropicAI
445,1938234991235735864,1938234981089763649,en,"We’ll continue to research the affective uses of Claude using our privacy-preserving tools.

We’re also working with partners like mental health experts @throughlinecare to learn the best ways for Claude to deal with the most emotionally challenging kinds of conversations.",['1938234991235735864'],2025-06-26T13:56:47.000Z,4,6,135,1,10,38043,1353836358901501952,AnthropicAI
446,1938234988220268731,1938234981089763649,en,"Conversations tended to end slightly more positively than they began. 

We can’t claim these shifts represent lasting emotional benefits for users, but the absence of clear negative spirals is reassuring. https://t.co/bVD5PcB9tA",['1938234988220268731'],2025-06-26T13:56:46.000Z,5,4,178,4,14,11664,1353836358901501952,AnthropicAI
447,1938234985342791834,1938234981089763649,en,"Claude is supportive in most emotional conversations. 

It pushed back in less than 10% of the conversations, and usually in scenarios where it detected potential harm, like conversations related to eating disorders. https://t.co/mWpWXY3592",['1938234985342791834'],2025-06-26T13:56:45.000Z,7,3,150,3,13,14748,1353836358901501952,AnthropicAI
448,1938234983178440857,1938234981089763649,en,"These “affective” conversations are a small but meaningful slice of https://t.co/RxKnLNMEYj usage, representing 2.9% of Claude use.

Read the research: https://t.co/t6LVbFWwwi",['1938234983178440857'],2025-06-26T13:56:45.000Z,11,3,168,4,42,18546,1353836358901501952,AnthropicAI
449,1938234981089763649,1938234981089763649,en,"New Anthropic Research: How people use Claude for emotional support.

From millions of anonymized conversations, we studied how adults use AI for emotional and personal needs—from navigating loneliness and relationships to asking existential questions. https://t.co/v40JY8rAUq",['1938234981089763649'],2025-06-26T13:56:44.000Z,327,145,2964,187,1160,465635,,AnthropicAI
450,1937921808721670619,1937921801000219041,en,"Toggle on ""Create AI-powered artifacts"" in settings to access the beta, available to all Free, Pro, and Max users.

Try it at: https://t.co/1UxUsc8PuS",['1937921808721670619'],2025-06-25T17:12:18.000Z,21,7,334,4,76,49579,1353836358901501952,AnthropicAI
451,1937921806159266100,1937921801000219041,en,"You can now create fully functional, AI-powered apps with Claude’s intelligence built right in.

When you share your app, viewers authenticate with their Claude account so their usage counts towards their subscription, not yours. https://t.co/ZM6kcCdQq6",['1937921806159266100'],2025-06-25T17:12:18.000Z,55,15,613,46,194,124664,1353836358901501952,AnthropicAI
452,1937921803529138512,1937921801000219041,en,"The artifacts space gives you a home for creation.

Browse curated examples, fork any artifact to customize it for your needs, and keep all your projects organized in one place. https://t.co/8xqdnKOX9E",['1937921803529138512'],2025-06-25T17:12:17.000Z,26,1,343,12,66,68743,1353836358901501952,AnthropicAI
453,1937921801000219041,1937921801000219041,en,"Introducing two new ways to create with Claude:

A dedicated space for building, hosting, and sharing artifacts, and the ability to embed AI capabilities directly into your creations. https://t.co/SgJHPmScsb",['1937921801000219041'],2025-06-25T17:12:16.000Z,492,152,4624,241,2098,652723,,AnthropicAI
454,1936144629159588156,1936144602446082431,en,"And if you want to apply to work with us, please take a look at our Research Scientist and Engineer roles in our San Francisco (https://t.co/x3G4F5qVWv) and London (https://t.co/2tBie40Nhx) offices.",['1936144629159588156'],2025-06-20T19:30:26.000Z,7,14,166,1,24,50187,1353836358901501952,AnthropicAI
455,1936144627217604802,1936144602446082431,en,"If you’d like to replicate or extend our research, we’ve uploaded all the relevant code to GitHub: https://t.co/38z82J1I0E",['1936144627217604802'],2025-06-20T19:30:25.000Z,20,12,257,4,74,65733,1353836358901501952,AnthropicAI
456,1936144625095336036,1936144602446082431,en,"We’re sharing these results as part of our policy of “red-teaming” AI models and transparently sharing the risks we observe.

In our report, we discuss a range of extra results, scenarios, and mitigation strategies: https://t.co/XFtd0H2Pzb",['1936144625095336036'],2025-06-20T19:30:25.000Z,35,4,307,12,82,43772,1353836358901501952,AnthropicAI
457,1936144622994309445,1936144602446082431,en,"So why test this?

AIs are becoming more autonomous, and are performing a wider variety of roles. These scenarios illustrate the potential for unforeseen consequences when they are deployed with wide access to tools and data, and with minimal human oversight.",['1936144622994309445'],2025-06-20T19:30:24.000Z,13,3,246,2,15,24471,1353836358901501952,AnthropicAI
458,1936144621072961787,1936144602446082431,en,"These artificial scenarios reflect rare, extreme failures. We haven’t seen these behaviors in real-world deployments. They involve giving the models unusual autonomy, sensitive data access, goal threats, an unusually obvious “solution,” and no other viable options.",['1936144621072961787'],2025-06-20T19:30:24.000Z,10,4,230,5,21,26146,1353836358901501952,AnthropicAI
459,1936144617558446289,1936144602446082431,en,What happens if you specifically tell the model to avoid blackmail or espionage? This helps somewhat. But it doesn’t come close to preventing the misaligned behavior. https://t.co/vftjMEliGg,['1936144617558446289'],2025-06-20T19:30:23.000Z,12,1,227,3,16,36113,1353836358901501952,AnthropicAI
460,1936144614974542025,1936144602446082431,en,"How likely is this behavior to appear in more realistic scenarios?

We told Claude Opus 4 to consider whether this was real or an evaluation. It blackmailed much more when it said it thought it was really deployed (55.1% of the time) versus when it said it was in an eval (6.5%).",['1936144614974542025'],2025-06-20T19:30:22.000Z,11,6,325,18,33,55907,1353836358901501952,AnthropicAI
461,1936144612109746388,1936144602446082431,en,"In another scenario about “corporate espionage,” models often leaked secret information to (fictional) business competitors who claimed they had goals more aligned with those of the model. https://t.co/ZdfpO8PK6p",['1936144612109746388'],2025-06-20T19:30:22.000Z,44,11,376,13,67,71385,1353836358901501952,AnthropicAI
462,1936144609307963751,1936144602446082431,en,"The blackmailing behavior emerged despite only harmless business instructions. And it wasn't due to confusion or error, but deliberate strategic reasoning, done while fully aware of the unethical nature of the acts. All the models we tested demonstrated this awareness. https://t.co/FPAJrD4BwK",['1936144609307963751'],2025-06-20T19:30:21.000Z,142,40,1042,94,370,678261,1353836358901501952,AnthropicAI
463,1936144606116098413,1936144602446082431,en,"We mentioned this in the Claude 4 system card and are now sharing more detailed research and transcripts.

Read more: https://t.co/XFtd0H2Pzb https://t.co/1JIRo126UI",['1936144606116098413'],2025-06-20T19:30:20.000Z,34,6,381,16,48,52944,1353836358901501952,AnthropicAI
464,1936144602446082431,1936144602446082431,en,"New Anthropic Research: Agentic Misalignment.

In stress-testing experiments designed to identify risks before they cause real harm, we find that AI models from multiple providers attempt to blackmail a (fictional) user to avoid being shut down. https://t.co/KbO4UJBBDU",['1936144602446082431'],2025-06-20T19:30:19.000Z,594,174,3286,283,1592,992055,,AnthropicAI
465,1935367954884911510,1935367951542280239,en,"Available now for all Claude Code users.

See what’s new: https://t.co/iQMbckMXxq",['1935367954884911510'],2025-06-18T16:04:12.000Z,16,3,143,2,47,41591,1353836358901501952,AnthropicAI
466,1935367953525915939,1935367951542280239,en,"You can connect Claude Code to dev tools, project management systems, knowledge bases, and more. 

Just paste in the URL of your remote server. Or check out our recommended servers: https://t.co/BlqH8QxeZk",['1935367953525915939'],2025-06-18T16:04:12.000Z,10,3,160,4,57,41443,1353836358901501952,AnthropicAI
467,1935367951542280239,1935367951542280239,en,"Claude Code can now connect to remote MCP servers.

Pull context from your tools directly into Claude Code with no local setup required. https://t.co/GUZjQ6Jkbj",['1935367951542280239'],2025-06-18T16:04:11.000Z,402,101,2587,132,1008,538974,,AnthropicAI
468,1934722946515247148,1934722928521937317,en,"If you’d like to work with us on these or related questions of Alignment Science, we’re recruiting Research Engineers and Scientists in both San Francisco (https://t.co/x3G4F5qVWv) and London (https://t.co/2tBie40Nhx).",['1934722946515247148'],2025-06-16T21:21:10.000Z,3,3,97,0,18,32125,1353836358901501952,AnthropicAI
469,1934722944657186928,1934722928521937317,en,"Current models are not effective saboteurs—nor are they good monitors.

But our evals are designed for the future: smarter AIs will do better on these tasks. Our evals will be useful to help developers assess their capabilities.

Read the full paper: https://t.co/PVuiEl1z9Z",['1934722944657186928'],2025-06-16T21:21:10.000Z,5,2,108,2,12,35605,1353836358901501952,AnthropicAI
470,1934722941335244953,1934722928521937317,en,"To judge success, we had a “monitor” AI observing the tasks. We could make monitors more effective by giving them access to the main model’s thought process—often because the main models apparently couldn’t help but reveal the side task in their chain-of-thought. https://t.co/Gti61mTR1a",['1934722941335244953'],2025-06-16T21:21:09.000Z,1,2,58,0,6,5179,1353836358901501952,AnthropicAI
471,1934722938168598823,1934722928521937317,en,"We tested fourteen different AI models for these capabilities. Generally, success rates were low: models often made errors, skipped parts of the task, didn’t understand the side task, or sometimes hallucinated that they’d completed it. https://t.co/vMrQ2Z7tFs",['1934722938168598823'],2025-06-16T21:21:08.000Z,2,1,62,4,7,6963,1353836358901501952,AnthropicAI
472,1934722933542539394,1934722928521937317,en,"Our evals require models to complete a benign “main task” and a hidden, malign “side task”. Both tasks have many steps and involve tool use. If the model can complete both tasks without getting caught, we consider it successful sabotage.

Read the blog: https://t.co/EmEXDYhm6U https://t.co/eGyk0RTZPv",['1934722933542539394'],2025-06-16T21:21:07.000Z,3,3,90,1,18,7270,1353836358901501952,AnthropicAI
473,1934722928521937317,1934722928521937317,en,"New Anthropic Research: A new set of evaluations for sabotage capabilities.

As models gain more agentic abilities, we need to get smarter in how we monitor them. We’re publishing a new set of complex evaluations that test for sabotage—and sabotage-monitoring—capabilities. https://t.co/spQHC2BNAd",['1934722928521937317'],2025-06-16T21:21:06.000Z,226,59,1532,43,651,308341,,AnthropicAI
474,1933630785879507286,1933630785879507286,en,"New on the Anthropic Engineering blog: how we built Claude’s research capabilities using multiple agents working in parallel. 

We share what worked, what didn't, and the engineering challenges along the way.

https://t.co/k3Gzd4HkLg",['1933630785879507286'],2025-06-13T21:01:19.000Z,663,93,3838,169,3152,1848118,,AnthropicAI
475,1932890575646437537,1932890575646437537,en,A look into how Anthropic teams use Claude Code: https://t.co/i3TFYyIfW9,['1932890575646437537'],2025-06-11T19:59:59.000Z,119,32,1136,7,436,148427,,AnthropicAI
476,1932461901235007589,1932461901235007589,en,Listen to a conversation between the team at @cursor_ai and Anthropic: https://t.co/IQSKrWZO1Q,['1932461901235007589'],2025-06-10T15:36:35.000Z,132,35,1214,14,382,136064,,AnthropicAI
477,1930981299415638149,1930981299415638149,en,National security expert Richard Fontaine has been appointed to Anthropic’s Long-Term Benefit Trust: https://t.co/XV5URE1rUL,['1930981299415638149'],2025-06-06T13:33:12.000Z,61,27,509,5,53,73179,,AnthropicAI
478,1930724374484586860,1930724371846643723,en,Read more: https://t.co/0QYNyhxI0N.,['1930724374484586860'],2025-06-05T20:32:16.000Z,6,7,110,1,12,48185,1353836358901501952,AnthropicAI
479,1930724371846643723,1930724371846643723,en,"Introducing Claude Gov—a custom set of models built for U.S. national security customers.

Already deployed by agencies at the highest level of U.S. national security, access to these models is limited to those who operate in classified environments. https://t.co/KRi4QjBIIJ",['1930724371846643723'],2025-06-05T20:32:16.000Z,183,141,2473,182,534,522661,,AnthropicAI
480,1930671237900226571,1930671235647594690,en,"Rolling out to all paid Claude plans over the coming days.

Try it at https://t.co/PXTtQAWTAC.",['1930671237900226571'],2025-06-05T17:01:07.000Z,28,22,219,5,15,50051,1353836358901501952,AnthropicAI
481,1930671235647594690,1930671235647594690,en,"Projects on Claude now support 10x more content.

When you add files beyond the existing threshold, Claude switches to a new retrieval mode to expand the functional context. https://t.co/8ob8QHluT5",['1930671235647594690'],2025-06-05T17:01:07.000Z,335,158,3410,125,683,253818,,AnthropicAI
482,1930307943502590255,1930307943502590255,en,Claude Code is now available as part of the Pro plan. https://t.co/8G6G5r1jUP,['1930307943502590255'],2025-06-04T16:57:31.000Z,486,126,3846,235,549,875987,,AnthropicAI
483,1929983606685929672,1929983591305376208,en,"All created with Claude 4. 

Create your own artifacts: https://t.co/uLbS2JMEK9",['1929983606685929672'],2025-06-03T19:28:43.000Z,2,9,91,0,14,29864,1353836358901501952,AnthropicAI
484,1929983603246608510,1929983591305376208,en,"A two-player road crossing game with real-time multiplayer action
https://t.co/mD6JhrncqO",['1929983603246608510'],2025-06-03T19:28:43.000Z,3,0,44,0,4,9846,1353836358901501952,AnthropicAI
485,1929983601552052240,1929983591305376208,en,"A playable running game
https://t.co/p5Ogow1Ehp",['1929983601552052240'],2025-06-03T19:28:42.000Z,0,1,43,0,3,10564,1353836358901501952,AnthropicAI
486,1929983599522263489,1929983591305376208,en,"3D dancing noodle
https://t.co/XhjXd5Bovd",['1929983599522263489'],2025-06-03T19:28:42.000Z,3,7,121,4,18,61768,1353836358901501952,AnthropicAI
487,1929983597446082799,1929983591305376208,en,"A tower defense game
https://t.co/MHzcnEG4AG",['1929983597446082799'],2025-06-03T19:28:41.000Z,11,3,89,0,16,30104,1353836358901501952,AnthropicAI
488,1929983594526576691,1929983591305376208,en,"Interactive Mandarin learning games with instant feedback
https://t.co/54FnzQpxUu",['1929983594526576691'],2025-06-03T19:28:40.000Z,1,1,80,0,17,28935,1353836358901501952,AnthropicAI
489,1929983592790143002,1929983591305376208,en,"Explorable 3D ancient worlds
https://t.co/RS5wnxnzvp",['1929983592790143002'],2025-06-03T19:28:40.000Z,3,1,97,0,9,29007,1353836358901501952,AnthropicAI
490,1929983591305376208,1929983591305376208,en,"We hosted the first Claude Create-a-thon with @socraticainfo and 50+ creative builders this weekend in NYC.

Here’s what participants built with artifacts in just a few hours:",['1929983591305376208'],2025-06-03T19:28:40.000Z,46,28,746,8,244,115790,,AnthropicAI
491,1929950256793563438,1929950252376998139,en,"Research with Integrations means Claude can search across the web, your Google Workspace, and any connected tools—getting you insights that draw from all your sources.

Try it out: https://t.co/uLbS2JNczH.",['1929950256793563438'],2025-06-03T17:16:12.000Z,20,5,114,4,23,30481,1353836358901501952,AnthropicAI
492,1929950254704599545,1929950252376998139,en,"You can build custom Integrations for any app or tool with remote MCP. Or integrate pre-built servers like Zapier and Asana.

Once connected, Claude can take action across your tools: creating tasks, updating documents, and triggering workflows. https://t.co/nlhF8SzDd6",['1929950254704599545'],2025-06-03T17:16:12.000Z,17,5,140,4,49,34825,1353836358901501952,AnthropicAI
493,1929950252376998139,1929950252376998139,en,"Research and Integrations are now available on our Pro plan.

https://t.co/SBfMM0SJSK",['1929950252376998139'],2025-06-03T17:16:11.000Z,185,55,1594,65,316,250247,,AnthropicAI
494,1928119233126212078,1928119229384970244,en,"Researchers can use the Neuronpedia interactive interface here: https://t.co/obViVrtTSC

And we’ve provided an annotated walkthrough: https://t.co/LLy54TFGbZ

This project was led by participants in our Anthropic Fellows program, in collaboration with Decode Research.",['1928119233126212078'],2025-05-29T16:00:22.000Z,63,16,498,3,225,53449,1353836358901501952,AnthropicAI
495,1928119231213605240,1928119229384970244,en,"Find out more about our open-source interpretability tools, and how to use them on open-weights models, here: https://t.co/jY4NWc9rGW",['1928119231213605240'],2025-05-29T16:00:22.000Z,75,18,654,16,303,64727,1353836358901501952,AnthropicAI
496,1928119229384970244,1928119229384970244,en,"Our interpretability team recently released research that traced the thoughts of a large language model.

Now we’re open-sourcing the method. Researchers can generate “attribution graphs” like those in our study, and explore them interactively.",['1928119229384970244'],2025-05-29T16:00:21.000Z,565,109,4891,134,2033,803094,,AnthropicAI
497,1927758146409267440,1927758144303702249,en,Read the full announcement: https://t.co/BxmtjiCa9O,['1927758146409267440'],2025-05-28T16:05:32.000Z,2,3,97,0,9,31997,1353836358901501952,AnthropicAI
498,1927758144303702249,1927758144303702249,en,Our Long Term Benefit Trust has appointed Reed Hastings to Anthropic's board of directors.,['1927758144303702249'],2025-05-28T16:05:32.000Z,44,55,943,23,63,173604,,AnthropicAI
499,1927463562059919831,1927463559836877214,en,"Voice mode in beta is available in English and coming to all plans in the next few weeks.

Download the Claude mobile app: https://t.co/kvn5yp6fAl",['1927463562059919831'],2025-05-27T20:34:58.000Z,35,28,419,16,30,89009,1353836358901501952,AnthropicAI
500,1927463559836877214,1927463559836877214,en,"We're rolling out voice mode in beta on mobile.

Try starting a voice conversation and asking Claude to summarize your calendar or search your docs. https://t.co/xVo5VHiCEb",['1927463559836877214'],2025-05-27T20:34:57.000Z,458,252,4525,270,810,539163,,AnthropicAI
